id,y
8284,50.61953735
11391,-120.0743713
11510,1.429367065
5490,-166.0901794
11879,112.007843
4472,-39.70915222
9059,-38.68849182
2837,-108.7958374
12320,-243.5506134
9779,8.407745361
11708,95.61228943
455,-97.86065674
6562,-155.3567047
893,44.64949036
4850,-102.2093506
14085,119.4541931
14106,7.550109863
1940,19.41777039
8390,-412.1249084
13863,-43.11831665
7793,-22.35987854
1768,-289.8472748
14598,-60.81448364
13832,99.69526672
1013,30.44316101
4203,-84.40097046
5442,159.2307892
1947,-55.78038025
6866,43.67443848
12677,-210.6096802
11393,-62.3659668
14101,191.4672241
209,-41.15333557
5333,83.47216797
2861,21.48951721
4776,-57.46716309
8001,53.16395569
2912,96.96669006
2611,-18.66345215
3551,-24.87916565
6294,124.9639587
7111,-130.6384583
9484,126.6045074
13148,85.91792297
8025,-106.1886139
10016,149.0102386
11136,-59.34976196
7209,272.7262573
7486,87.17807007
11494,199.7411346
7362,-20.22116089
9804,141.3996429
9381,267.0685577
166,57.15309143
9144,-79.65066528
5888,-205.5863037
2638,-44.07296753
3109,97.03509521
7002,202.0039063
5127,65.89337158
10743,179.9182281
5599,78.77415466
6695,-83.94111633
12962,98.89129639
14969,11.32661438
8206,-105.1000366
13905,-44.27114868
5094,157.5603333
5664,110.9149475
11406,-326.7391815
3939,56.84588623
8719,29.72192383
1594,-81.27320862
13140,-14.21572876
4380,-46.60263062
10952,33.40052795
6687,51.0553894
12076,-53.64474487
12503,181.0566101
11341,-184.3045197
14068,-75.81056213
2973,-76.78482056
12195,-141.7460632
14762,22.87866211
1953,-109.6273651
3891,196.6135559
9232,-292.0891418
689,-14.24162292
8632,213.755188
9309,119.798584
930,57.04621887
7204,-57.67227173
4082,8.881729126
12204,-89.21847534
4209,-9.330566406
12203,-148.9639587
5553,26.98243713
10204,-7.45098877
6925,119.6871948
886,-191.2483063
9617,-17.37817383
11003,148.4473877
12557,-323.0057068
13862,-276.9083557
10907,-66.09971619
11274,118.8711548
13460,-97.32620239
9878,-113.0918121
1709,-96.65968323
12862,97.92263794
9391,-61.6179657
7998,-94.91540527
729,66.64350891
12135,-56.54327393
13035,-186.4104156
11399,103.9341888
7018,-50.50904846
6714,-6.969833374
5877,162.3139648
3294,-224.7562561
4287,95.46440125
13694,-7.115722656
1626,14.84968567
7786,140.2067871
5325,61.17391968
12416,59.21868896
8944,-23.83424377
2375,234.2057953
3258,-238.6668243
164,148.1368103
14229,-48.57380676
14509,-74.13415527
5400,69.22151184
2211,81.9400177
6813,-101.0847168
6406,-174.7339325
4553,-59.54449463
4916,-12.96186829
13945,-225.5699158
685,57.36961365
6809,109.9919128
12822,-5.181503296
3523,67.71261597
10825,291.6651306
6686,-50.4225769
11845,-54.54760742
4647,46.48023987
3781,-46.03788757
798,-39.61732483
4618,130.87883
11217,-74.35308838
7212,70.15254211
12722,-19.92956543
13881,-15.90383911
7511,54.55233765
14483,-28.34803772
11502,-30.09075928
6177,-205.1770782
1081,-252.2712555
813,-168.2739105
8935,-9.049163818
2787,-71.59188843
13045,-6.914337158
591,55.95103455
12012,-93.00340271
14881,-26.64160156
7022,-0.685928345
4211,-75.4624939
3635,75.94146729
7719,71.46130371
8845,-198.2269592
6859,-46.04771423
6155,-45.22337341
4592,246.0895691
2632,-251.9120483
7230,-181.7015839
2295,-25.6151123
2839,120.9647675
12000,287.2252045
13880,11.44488525
2010,-179.8482819
8772,35.51820374
12891,114.3554688
6404,111.0307465
8259,-71.96157837
3439,140.2044373
13357,-109.6240234
13471,-72.63218689
9759,43.38789368
11938,-134.1244354
5822,26.46353149
5189,151.9018097
11932,211.7734222
4717,-104.167038
11511,40.42445374
8414,64.30700684
4304,-170.5965881
1394,75.25230408
10024,54.57460022
12573,-17.33041382
961,-273.257309
4555,-258.1904755
9925,20.91429138
5691,129.643692
2939,-114.7811279
5561,-34.88320923
7036,-166.8518219
12708,40.40718079
237,67.32852173
532,-411.2735443
915,163.1891174
7412,-139.4657288
7439,-231.8826294
9973,-170.0197144
9546,-13.34234619
11012,206.2815094
4839,-193.9903259
6051,77.27522278
11444,84.270401
5608,19.32524109
684,-58.04716492
6964,-61.01402283
11321,-109.8828278
13316,-108.5828552
2665,-170.2251892
827,-81.49812317
14466,-114.0158539
292,-101.7183075
6744,40.54203796
2795,11.4916687
3903,-115.4125214
3910,201.2052002
6970,116.8834076
14838,-72.99327087
1942,29.70812988
13915,265.0879211
7479,-113.4101868
11244,29.41114807
2063,-41.91525269
1189,-173.8718109
2592,-70.08480835
8768,-77.44477844
12637,17.79753113
1788,-96.79244995
5011,-154.3353729
9276,-6.372543335
3370,91.2281189
7936,-201.7964478
1349,132.0145569
12681,-80.2361145
12577,168.0788879
9771,57.76869202
13396,-57.14091492
1602,-242.5068359
5283,-57.23355103
13890,122.1997223
3331,-129.0212097
11680,118.4897003
11621,-122.0454559
8538,-0.312835693
12156,38.05160522
2154,249.384613
11439,347.4583435
464,-118.8371735
769,172.1823273
11982,-103.3636322
4283,297.0218048
10416,63.76029968
5297,98.64265442
10644,48.01818848
1550,182.1057587
11296,-92.7170105
1010,-228.4303741
3527,227.2715607
8959,260.4429932
7886,22.3420105
14273,-63.78207397
829,91.60189819
14698,45.38148499
12110,-146.1443634
1969,134.3158722
10058,-14.73413086
1601,-299.4931946
6196,41.78596497
6257,117.9327087
8055,70.23210144
14541,-216.7297363
1340,-137.9906616
8131,43.43486023
332,56.775177
12593,42.78919983
14014,295.7642822
11618,23.96130371
12672,-109.4012909
4997,75.35136414
12460,-34.25161743
4549,-247.1900177
11643,-15.5945282
9800,-8.47088623
6417,-80.69773865
8661,-102.4788818
5221,58.75505066
4274,6.745880127
14980,-100.0543671
2915,-92.4443512
7548,-1.42036438
2473,236.2183075
11664,194.7166748
1575,-78.0500946
14841,-63.6025238
5726,35.28224182
7554,276.6982422
12805,-51.07273865
12304,-70.57666016
13256,-96.3944397
1805,31.56192017
7493,86.28161621
3108,-258.9938202
1581,-22.18815613
8884,-108.8334503
13499,60.48751831
1071,20.92475891
4981,-33.54621887
8598,-42.11424255
6997,-35.36022949
9671,-124.628479
7575,-18.5582428
365,75.90138245
11773,143.6734314
14379,-42.13548279
3619,-250.1376038
12115,10.42214966
6982,89.8473053
2202,-54.32481384
10392,290.4499207
7612,8.954345703
5910,84.25244141
5927,132.3608246
7313,61.74919128
13977,-198.015152
4210,0.380325317
11247,141.2672119
11569,-3.541702271
14174,93.11457825
11689,14.99307251
11672,-92.86819458
4476,-78.87095642
13041,-128.8072815
8106,189.8406982
2110,0.484069824
20,-50.07725525
14508,146.3885956
8334,132.1525421
9008,-65.09242249
545,-32.89282227
14317,37.14199829
9369,-264.8685608
7997,-41.08627319
7495,61.38717651
8614,43.65144348
12227,150.3800201
8592,-39.28240967
14645,14.09225464
3636,-39.0776062
8458,-24.61897278
10062,-186.7240448
11935,40.27546692
7390,-114.6902771
1211,255.0359192
1316,171.4335938
9903,-52.75660706
12183,-237.4954529
2646,132.4315033
14637,139.4228973
11227,-19.80723572
3333,225.796936
4686,84.62867737
7107,169.1586456
14494,-120.982254
10949,116.9692535
2499,29.0940094
3424,126.7682953
5549,74.23327637
14540,22.73017883
9115,-95.1164856
12152,-88.13626099
2870,151.2121124
4951,145.5784454
676,-83.34912109
3926,-87.84594727
3043,-43.19441223
9721,-2.925186157
12129,135.9754639
8340,-175.1300049
10845,-95.59094238
6890,-110.4194641
12452,-219.8270874
6937,38.09234619
14546,-179.8517151
12242,-150.8713684
8378,26.47363281
1080,-77.61058044
14914,-57.838974
6681,-145.686142
4065,61.73803711
13574,-57.54013062
10357,-118.8666229
4394,170.6572113
7912,67.43643188
9486,103.1245117
4091,300.0556793
6657,311.8795929
5555,-95.30355835
2942,-20.87586975
4148,104.5326538
5911,-234.4018555
13513,53.31278992
6658,159.8012085
2680,-56.31462097
8577,-154.3974152
821,47.52787781
2855,-13.56130981
10344,234.766922
8199,17.85922241
12222,190.0936737
14896,129.8499451
3969,-20.52404785
5225,65.65959167
2753,40.80281067
14981,152.6836395
984,117.6182861
7331,194.8712311
1269,3.20614624
343,65.40939331
1311,-209.5331573
1719,-66.25282288
13043,-44.57963562
3931,82.13291931
13038,-4.162796021
14764,-18.6418457
13380,-226.9647827
10171,-17.26957703
1621,-38.66085815
13466,72.49986267
4875,142.5727692
6498,83.43136597
8703,184.505188
13608,-217.510025
6879,-296.1769867
4774,40.7807312
12552,-226.3512726
14922,-141.7255554
8362,78.28904724
10206,-23.45652771
5540,-31.54270935
13245,4.625045776
3626,39.08039856
4230,24.69989014
12554,-266.1930084
2895,-87.14523315
9984,-62.39349365
12248,254.0287476
3827,-121.1129608
4,125.3706512
3094,155.5487366
8844,20.46284485
5220,229.13591
4858,221.6787109
13632,36.86433411
14283,12.35751343
6421,-73.12428284
8849,19.2215271
8970,-33.22103882
2356,110.0391083
12842,173.0139313
3784,-36.0135498
13820,-271.5648041
7689,71.26759338
8280,83.26646423
9402,-15.77224731
8936,149.4858093
11725,102.3063354
6224,72.26351929
7417,157.7649994
11267,-94.3576355
4970,42.8737793
2829,-29.36376953
10462,37.80621338
12900,96.12103271
6100,-463.0726166
9897,-34.059021
9750,216.3732605
11242,170.7977295
10052,-5.293609619
8656,138.7536316
5072,-200.5284576
505,-177.5288544
2970,22.12167358
8396,-58.3585968
7506,245.4580994
557,159.4636841
14157,235.6492004
6697,-342.934494
9236,31.89024353
2303,-101.5367432
1413,341.6812897
1196,-83.71647644
10342,-371.5223236
8352,-19.01821899
14684,-116.7337799
3792,-191.6677399
13953,190.5436554
6649,2.6431427
7386,139.2746124
12913,-147.4362183
681,-73.98847961
13188,-50.53077698
11191,154.7002716
2448,213.6507111
3893,-191.072464
9120,267.7824097
2379,8.817153931
6485,-23.64804077
432,262.5009308
6131,169.6974792
3850,18.35165405
1113,-28.09361267
10408,85.59329224
5747,100.0344086
7909,34.25427246
11445,-106.4948578
5455,14.89697266
11578,-159.5547791
8366,73.37849426
8701,337.7584839
11771,57.24360657
779,-109.6199341
10923,-39.51626587
7047,-96.26449585
14034,102.0080719
186,237.0686646
2875,22.20188904
8730,-94.65150452
8014,-147.4084625
14107,50.16317749
9704,-34.82292175
4066,60.29959106
4922,-246.9769287
10396,-444.9533691
10301,-88.96078491
11033,-96.30966187
6020,102.6699677
10242,62.45176697
2292,-6.754989624
96,-180.099472
13507,-167.4308777
2392,126.5773773
3452,19.85635376
9032,-240.9457703
9503,-119.0999756
11737,113.8980713
12744,-17.82305908
7926,-317.5402985
9859,-285.0622253
11441,35.00445557
14871,-165.0756836
14152,-94.24858093
5218,51.97628784
11998,-121.5665588
1760,-38.5562439
2905,-74.85186768
1276,3.965957642
8902,43.19424438
12612,174.2416229
13074,-191.5914917
2264,129.582428
6351,-86.98388672
13227,-0.686340332
5146,-101.9042053
13439,-51.13606262
13916,-182.8597412
3971,-67.92068481
1660,140.79776
12366,-1.811706543
998,-85.70309448
9435,52.52705383
13225,220.338089
8651,-240.9916992
4244,30.94013977
10659,140.4410858
10928,144.1912994
13885,-15.9367981
9853,-286.3890991
11468,3.627700806
14094,160.8075867
11649,-23.51017761
9605,-6.434799194
12647,-166.2169647
4186,-73.35655212
14482,-39.23001099
14186,149.1950684
13775,-107.170929
14347,20.70114136
4321,-295.1224518
673,-54.21286011
10499,-158.7689819
9423,-81.43380737
5649,114.8748932
3231,-96.70866394
11575,29.73233032
3978,23.6905365
8784,36.79293823
3138,68.0532074
8931,-72.58966064
13216,151.8284607
7297,3.717773438
7321,-44.36967468
559,-87.27958679
4182,34.80935669
996,-102.7719879
6306,-232.5402374
11409,159.8133698
13570,18.42573547
13168,9.688262939
12949,-60.59022522
3192,-44.39805603
5375,133.4136658
6199,125.441391
6746,-56.10087585
2550,-266.1883392
13553,82.26437378
10934,57.3168335
7135,-63.71800232
3492,-248.2665863
6211,-121.5219421
1148,-86.13928223
2937,-182.8949127
5066,-40.60595703
11863,24.2237854
4272,-109.5572052
5725,182.3473969
13888,-178.77565
14054,97.34472656
14226,-94.99316406
9382,55.51368713
7726,49.84117126
5176,-5.839691162
517,139.9490356
6235,-48.94189453
13177,-83.47445679
5986,-96.92247009
8866,-169.264267
14201,84.84121704
3418,95.61566162
10860,56.62191772
6525,-99.55703735
9846,139.5577393
13011,7.248565674
8322,37.50120544
4172,-119.9474945
9345,54.85493469
8165,-259.3240814
13013,98.5743866
5955,-57.55223083
14855,-79.13394165
4867,8.121261597
14425,-150.8087158
3720,-108.087677
12511,63.58187866
2124,-119.108139
3731,-37.45806885
2234,-100.3953247
7478,-114.2175293
10453,143.4636078
6357,-124.5734711
7279,-200.4663391
10099,51.34661865
8680,33.41215515
12907,77.29222107
12244,101.0366211
2706,219.5399017
1505,-185.0714111
6490,-56.00770569
8308,-95.93998718
9587,90.84381104
3777,25.46879578
3267,94.38296509
8741,89.00248718
82,-130.1135712
12856,-509.7765808
8070,15.79862976
687,310.9110413
2765,77.87060547
14813,-91.55169678
7142,-170.7666016
3707,263.3858337
14196,-116.0989685
14874,65.09391785
11632,-36.76374817
5991,105.108139
6356,-28.99676514
4624,-173.5776978
11197,-229.1885223
8821,240.5172272
10978,34.47427368
11195,-259.1818085
2485,-240.8720398
348,56.5322113
11016,156.4098053
6889,7.556091309
10326,110.9934387
14252,-0.962295532
11384,54.32223511
2639,-169.2913055
8536,150.1843414
8956,104.9983215
9038,33.23399353
14752,235.9690399
6579,-148.9339294
696,40.7460022
2158,-38.66137695
7441,44.31057739
121,33.89541626
5607,47.58087158
8949,101.8188324
3290,16.25514221
395,-28.41676331
6898,-42.55525208
2398,-79.28453064
123,-46.25094604
11275,181.860199
3511,-218.0693207
10120,27.05680847
1152,-136.0646515
8104,10.79933167
184,176.0492706
867,-62.03149414
3314,84.93882751
3785,23.01463318
7134,2.416656494
14093,92.32643127
10464,-183.7540741
14012,-19.44021606
10746,-235.9536133
4121,-47.95857239
3380,-67.57897949
7582,-271.437439
13481,-42.27711487
9085,-287.7271881
8407,-249.9983826
13650,59.53849792
1911,-198.3190765
2074,-119.6464386
3394,116.4041595
5832,184.6982574
3807,118.0316772
3269,-78.62426758
10871,-308.8508759
889,-166.3941956
1376,-133.6231537
7307,-61.33010864
3307,19.56210327
13050,-89.53671265
13133,119.346817
6651,-41.99325562
8622,56.87791443
10936,242.0846558
1033,61.85067749
10060,140.9123535
14652,129.3114471
2965,-267.6150665
8876,-92.22424316
334,-152.4600372
13731,-128.989212
12050,-106.0930481
2551,-241.8299561
13995,-136.5026855
6251,-119.6240692
1834,17.73303223
13547,-213.1915436
13944,-307.2783508
14898,28.66374207
13508,152.7749176
13673,-103.7610779
10149,-32.71485901
9882,101.7910919
8241,106.3279877
1777,-173.8707428
14472,-47.52565002
1,39.91319275
8175,144.0056763
7218,12.22451782
11749,-111.2932587
4076,46.85083008
4980,-45.93965149
4821,-148.3675232
14759,140.2552338
9830,-41.7281189
11888,-27.9775238
298,110.4725342
12877,-108.4659576
5253,363.3002014
11448,-1.753814697
10044,-39.55285645
10014,-153.7755127
5662,198.1999207
14150,-71.90022278
14175,-111.7638092
11271,-53.5806427
6724,115.4912567
11280,137.5624542
9185,-135.5922241
375,101.9402161
9168,15.38276672
6229,73.87844849
14883,-124.2357788
14257,-50.5847168
10587,223.9058838
7897,130.8630981
10781,-235.5831757
11755,-6.424819946
279,72.51147461
10331,274.4095459
13557,-182.6126099
5453,119.4696655
3097,90.9230957
12972,36.13751221
10849,-220.0054321
13707,-205.7671509
10584,78.47059631
10237,205.9584656
784,70.00798035
32,203.2661743
1161,-80.16821289
11570,253.5701599
14538,-44.89260864
6842,275.7879639
3901,-42.81529236
9970,-187.0866547
6175,-123.7465668
5489,108.7709656
2288,136.5699005
3497,-163.1566925
1212,-68.07467651
7553,-14.52862549
11979,-53.27880859
2319,-192.5604095
8561,-196.112854
6846,-123.2040253
3520,207.4441376
14941,-188.553009
13420,60.46162415
10709,-84.26031494
12444,-207.3586426
9590,84.50813293
8032,-120.3878784
11093,162.8712311
8248,-89.48864746
13493,-146.153244
11950,97.38925171
1360,72.13244629
6977,50.10188293
3185,-78.55749512
789,-71.94752502
13948,252.5702667
13555,-102.4680328
13991,-43.54452515
13165,-195.4739075
5383,-90.41018677
2269,-216.4795837
3356,-149.8113556
487,-9.814376831
2438,89.81427002
6487,-86.78285217
12026,129.953186
8317,-14.15058899
9836,180.3174286
4362,15.91783142
14032,-62.30999756
5491,94.1627655
7626,234.5188293
13784,-46.64456177
3717,4.803756714
880,6.25994873
4755,-174.5233307
14343,12.09350586
8422,39.01589966
10479,45.76986694
4637,-58.25854492
10517,-40.73898315
6942,-29.54788208
6161,136.5121765
2856,-91.32817078
7126,-241.0258636
10104,40.11595154
8530,31.78617859
3390,-23.68861389
10623,-13.34365845
14307,21.48147583
13941,-118.7545319
9581,-35.25706482
9794,57.65910339
13693,192.8362427
12403,-32.76257324
4309,193.1430969
10194,-106.6638031
9943,-236.3878326
9447,33.18812561
13766,-205.345459
11593,8.716140747
2083,-51.82637024
12151,7.004730225
9548,-145.0245209
5193,-2.126312256
804,315.6887817
9039,223.1620026
12947,-216.0744324
5851,-56.67042542
7850,65.76348877
11240,94.67019653
12881,-227.3512878
8406,-198.3076935
1713,-53.29048157
10022,18.80451965
14571,-295.6410828
7607,54.67599487
8087,85.36952209
2571,-103.7087555
1439,-296.0260162
6547,-101.7540131
4790,16.52433777
7309,-74.67755127
10030,-89.90841675
114,121.531189
12784,207.8719482
7470,-144.6263733
14994,-147.9159393
12117,-58.16465759
6675,77.48168945
14437,-167.0056915
14131,-121.4494781
12685,-37.52590942
13145,315.5191498
14885,111.9649506
5529,-56.87165833
10011,148.9156189
665,-93.43341064
7767,375.8850708
2729,105.8948517
13482,52.29911804
11877,-23.18791199
5824,-181.91008
13182,-31.8306427
10136,-282.0785065
4513,-83.29272461
567,27.10733032
2542,-149.2626343
1898,-155.4139709
8808,152.1598511
10126,-73.37277222
154,54.08277893
3944,-144.9657288
12714,-125.7563782
4688,-37.07406616
2353,-65.58563232
7120,-23.62203979
6322,212.7012329
11942,127.4710693
2491,43.64006042
1224,4.513580322
2429,-134.2487183
472,-95.16964722
3457,113.8310089
3574,-170.5334778
7531,-28.42498779
11279,-96.40310669
5947,-24.48721313
2449,97.91870117
4266,213.3318176
6507,-80.81336975
6240,9.96824646
6277,-163.5593109
12100,127.8642578
14517,-29.96099854
13463,48.88745117
14968,-340.2026215
709,-82.8727417
2337,6.18107605
10770,126.9510956
13349,-180.1690216
8549,112.7003021
2357,114.6161041
14292,72.45397949
12759,255.1763916
10211,-43.1789856
5692,-18.70506287
4041,-106.4892273
13844,-141.0885773
9049,-52.44528198
2619,133.6981201
14334,-169.6924438
2153,74.21398926
13159,-97.70422363
287,120.7119141
12251,108.5255127
13167,301.3574829
13063,132.1554565
14573,184.833847
2489,270.8041382
6236,11.61238098
3123,-56.30749512
2078,-97.95967102
9567,-71.29795837
13919,-39.70080566
9909,75.45510864
6108,-96.82136536
9737,-149.9244843
5418,112.7660217
10687,27.43991089
11514,40.3865509
392,236.5265961
736,79.51509094
10736,-117.3965912
11808,171.8017578
13115,7.250259399
8115,-313.1961975
5476,25.51234436
2062,78.64082336
6031,75.34628296
5096,-237.0366669
7619,-121.2006836
4197,116.6411285
6145,98.69335938
10360,18.49485779
451,70.64080811
8649,-42.70864868
3806,55.94966125
7303,-2.88470459
5861,-128.2431641
9630,-37.75895691
117,-65.28111267
10752,184.2859192
10200,-176.4545898
6509,-215.9104919
10248,-104.9131317
2858,242.5213318
5188,114.2497406
1540,-88.78192139
11996,130.3181915
13866,-10.04484558
10754,-108.2000732
9908,-11.38542175
7949,-104.0896454
4700,25.99850464
8939,-53.84040833
2537,-105.2911835
12254,368.6301422
8384,-101.5911255
10678,31.38612366
14624,66.6822052
13512,-106.2247772
10140,-33.55831909
14682,-37.96603394
8448,87.35687256
13770,225.5850372
319,226.9400177
12290,-333.9544067
13920,2.378417969
13765,1.980484009
3215,-39.8236084
5454,135.8529358
6141,145.2845459
9081,20.5970459
9268,14.97743225
4985,8.347869873
5848,133.8098907
5467,-271.45961
2036,-127.2831726
2404,-57.570755
13683,-301.0207672
990,-71.28720093
9518,-234.6209259
2291,149.4853058
8091,45.44459534
10723,-101.1618805
7713,126.319046
1796,64.21659851
11599,-31.17955017
10477,10.16746521
10549,-256.0113831
12596,-445.7866669
2181,20.90756226
14621,98.48313904
3537,99.29190063
5247,16.59909058
14744,-135.0423737
10385,21.7089386
13773,54.60166931
6906,-21.11701965
6033,37.18765259
10103,188.1351624
5668,-178.9289856
9119,161.8359985
1237,-116.6925964
5107,149.7794952
835,-77.58126831
2360,-195.3729858
12364,148.3840485
12121,123.8249359
14443,206.2536774
9105,68.10766602
4517,-40.69132996
11248,46.837677
8473,-62.25085449
2104,-69.86872864
8076,30.24517822
3726,-20.47538757
8505,26.93647766
10525,184.3520508
2671,-153.5778503
5161,8.459228516
1546,73.24212646
9929,-73.51455688
13109,25.72076416
13957,-167.4739685
13640,-90.85232544
12234,-225.4825745
2348,101.8878784
906,-135.9685669
890,-151.721817
1919,114.8463745
12252,98.22447205
12430,19.86581421
9445,-11.33529663
65,85.64602661
1182,151.5279999
7968,-300.8745422
3451,-55.9725647
11866,53.38549805
12421,-44.64076233
13026,104.9775848
10722,266.0141449
7961,-209.7257538
6947,147.0298309
2651,196.7133636
13070,10.93742371
1583,80.0012207
12428,-60.33398438
14731,87.02246094
2198,127.5018311
2707,-28.1136322
1658,254.2492676
14135,-125.4911194
13365,164.886261
1979,-144.986908
9890,-60.22203064
12897,-34.18814087
9979,-132.0902863
13046,99.6355896
14937,108.1215057
6527,-40.45991516
14555,89.07284546
9371,-165.5206604
6001,-29.63607788
4672,-92.43139648
10224,116.48349
1172,106.443222
6622,95.33441162
14138,13.56913757
2400,-186.1371765
14568,-97.69711304
2676,26.67732239
9601,36.99514771
12085,-83.45021057
7763,-45.66940308
11886,13.73428345
7409,-114.2067871
1344,117.7465057
8227,105.9304199
12122,-43.07424927
1852,303.6263428
4084,24.56147766
2159,-26.12191772
631,292.326828
7999,-105.5612488
8013,94.30636597
307,169.7093048
983,-287.1783142
14535,-62.21621704
5367,126.719162
12442,20.29972839
11551,-116.4231873
4984,369.0788574
14891,365.0158539
5098,-27.90977478
8819,76.78504944
2142,235.4556885
6745,98.06231689
3701,-124.3085175
12663,-51.76657104
13982,34.04692078
3553,82.65270996
11548,-134.0571594
5504,33.53091431
247,-18.20310974
470,-212.1871796
12089,-192.8818207
13467,-125.8945465
280,-265.7287445
12543,-105.5197449
8244,-46.66696167
8432,246.7377167
4660,89.95822144
14681,-154.3061676
10009,158.9416809
5273,-100.5804291
8247,-28.08874512
10840,-96.30046082
7450,169.6957245
11746,-395.1823425
7277,140.9112549
12070,122.1811981
4473,-84.09120178
6205,19.43321228
202,-240.5192566
3557,-155.9812012
2143,-89.38183594
12697,-109.2197418
9441,-222.6167297
10412,-41.42662048
6082,-16.25161743
2754,15.043396
7195,-28.30212402
4977,-15.72094727
10880,61.5377655
7517,-173.9863739
8986,94.60386658
9342,149.4047241
14446,12.14508057
1383,197.5940247
3797,-314.9789276
3234,-102.2759094
6297,69.11116028
8639,160.9729614
11104,-64.25158691
651,21.79025269
25,30.65440369
12197,-292.3241425
733,154.5357361
12961,-252.1120148
3368,152.5326385
7735,50.08100891
3285,9.548431396
636,-91.42430115
12025,-164.3961182
12220,293.1955872
14272,192.5507355
11589,-115.3254852
5840,93.91720581
295,-36.86019897
139,17.15768433
11239,-62.22288513
1455,-91.64169312
13373,113.0539093
5372,143.544693
1302,-248.3465118
9545,-243.0846405
2427,324.6238251
1443,18.54719543
1800,167.8319092
8401,104.0093994
6319,-132.0388489
180,-187.1539764
5579,20.796875
9076,268.9602966
14464,42.9223175
8212,-15.42985535
9191,-79.82595825
7188,-110.9305267
1630,-28.43411255
6674,38.68049622
12567,-148.5302124
6226,86.5660553
3499,-222.9736176
9255,141.0471954
