id,y
2837,-114.748146
12320,-241.7884
9779,15.9300585
11708,80.428764
455,-93.22888
6562,-156.63615
893,43.500076
4850,-90.19636
14085,135.87036
14106,8.251082
1940,16.099173
8390,-415.12912
13863,-33.43643
7793,-0.95722264
1768,-270.9713
14598,-48.1019
13832,87.43764
1013,31.946672
4203,-74.247154
5442,159.90065
1947,-64.64879
6866,44.259777
12677,-196.40195
11393,-54.90828
14101,205.94704
209,-43.434772
5333,80.23559
2861,12.319316
4776,-32.2895
8001,61.21707
2912,123.434784
2611,-4.6291227
3551,-12.412403
6294,133.44351
7111,-129.28566
9484,106.64924
13148,87.82546
8025,-103.69724
10016,152.08432
11136,-62.81991
7209,286.26605
7486,76.12157
11494,198.58447
7362,-18.825993
9804,161.96806
9381,274.51257
166,84.93886
9144,-76.117874
5888,-191.4847
2638,-3.9557383
3109,89.08983
7002,163.35114
5127,66.15556
10743,190.52771
5599,55.43285
6695,-97.13552
12962,109.074844
14969,-14.54522
8206,-110.8036
13905,-49.841633
5094,145.68336
5664,116.974495
11406,-319.58514
3939,50.923077
8719,27.122332
1594,-82.44687
13140,-28.205086
4380,-49.475765
10952,16.000805
6687,58.845238
12076,-61.506935
12503,187.66483
11341,-194.19228
14068,-85.55748
2973,-67.42462
12195,-150.21567
14762,32.585747
1953,-94.54784
3891,188.86343
9232,-284.01892
689,-35.99641
8632,189.9495
9309,94.36904
930,41.668568
7204,-71.12791
4082,25.732718
12204,-96.37797
4209,-28.763489
12203,-157.30562
5553,39.63476
10204,7.51483
6925,121.62129
886,-182.98871
9617,-12.951756
11003,164.1901
12557,-330.92346
13862,-292.39075
10907,-65.36129
11274,120.52608
13460,-98.811066
9878,-97.27104
1709,-84.867744
12862,104.97159
9391,-61.36163
7998,-114.32611
729,57.166046
12135,-43.21298
13035,-192.01074
11399,112.47276
7018,-50.191727
6714,11.440657
5877,179.85922
3294,-207.94827
4287,86.457436
13694,-10.134918
1626,20.848316
7786,133.4464
5325,73.95594
12416,74.161064
8944,-19.963367
2375,232.8708
3258,-222.03421
164,136.00107
14229,-56.15848
14509,-82.76865
5400,74.71224
2211,75.852684
6813,-89.72526
6406,-170.21013
4553,-68.37107
4916,-13.070011
13945,-227.66739
685,52.657032
6809,110.88107
12822,23.418745
3523,58.29961
10825,278.42838
6686,-44.33896
11845,-51.564972
4647,39.06642
3781,-27.370737
798,-48.244576
4618,127.388115
11217,-79.62392
7212,99.56493
12722,-36.75108
13881,-19.868393
7511,64.03019
14483,-38.064293
11502,-43.334084
6177,-204.25581
1081,-259.70358
813,-165.61314
8935,-11.400842
2787,-80.66042
13045,-0.089960955
591,53.404198
12012,-108.0078
14881,-47.341087
7022,-9.298569
4211,-71.42275
3635,63.09668
7719,59.058666
8845,-201.49194
6859,-47.34323
6155,-41.772877
4592,260.3041
2632,-265.18787
7230,-172.7133
2295,-17.732159
2839,120.026436
12000,271.23206
13880,-10.072592
2010,-132.86215
8772,27.193487
12891,120.17019
6404,134.92487
8259,-62.933
3439,147.26825
13357,-109.52582
13471,-65.92325
9759,54.930298
11938,-147.46976
5822,44.99928
5189,141.0161
11932,214.39333
4717,-100.81748
11511,49.097363
8414,69.80527
4304,-177.65033
1394,95.982414
10024,49.747505
12573,-39.28499
961,-271.90622
4555,-255.75406
9925,20.56152
5691,109.55028
2939,-109.50436
5561,-52.737007
7036,-157.82018
12708,13.231934
237,93.448616
532,-404.96222
915,178.49536
7412,-138.7448
7439,-224.9134
9973,-168.2797
9546,-2.535747
11012,217.18517
4839,-183.90224
6051,82.24545
11444,84.917175
5608,14.186238
684,-61.953777
6964,-66.48836
11321,-126.05482
13316,-116.82309
2665,-150.48508
827,-67.42103
14466,-118.19938
292,-89.91777
6744,54.119545
2795,9.296063
3903,-138.04054
3910,192.18712
6970,110.82962
14838,-79.29468
1942,9.7481575
13915,261.77942
7479,-109.549736
11244,21.888783
2063,-33.665928
1189,-162.30858
2592,-62.45422
8768,-73.14501
12637,8.606861
1788,-89.792404
5011,-179.89828
9276,0.00725787
3370,89.473656
7936,-198.60849
1349,136.5058
12681,-86.17713
12577,179.93481
9771,59.563633
13396,-61.657356
1602,-256.73105
5283,-56.618435
13890,124.83107
3331,-128.51057
11680,88.17305
11621,-124.739235
8538,0.6776383
12156,44.07151
2154,236.42339
11439,343.25024
464,-117.97388
769,154.20624
11982,-121.70862
4283,279.75504
10416,45.18201
5297,109.40175
10644,50.38083
1550,166.57147
11296,-90.3297
1010,-219.57675
3527,223.8226
8959,248.61589
7886,16.373734
14273,-71.77257
829,95.05327
14698,51.414036
12110,-169.26996
1969,147.97713
10058,-23.373833
1601,-285.47455
6196,41.328255
6257,113.31961
8055,81.826004
14541,-218.94183
1340,-125.4066
8131,42.325794
332,52.46264
12593,55.132275
14014,288.41257
11618,39.363514
12672,-100.15761
4997,61.10739
12460,-18.748539
4549,-249.86078
11643,-28.172361
9800,-0.19838002
6417,-77.87835
8661,-102.84851
5221,68.60365
4274,40.24414
14980,-33.505817
2915,-89.357735
7548,-8.140577
2473,248.64182
11664,199.27338
1575,-73.51842
14841,-65.751945
5726,18.834295
7554,295.2684
12805,-65.10891
12304,-68.11137
13256,-96.953224
1805,45.254055
7493,80.52445
3108,-268.61667
1581,-30.823614
8884,-112.5919
13499,43.770428
1071,28.86186
4981,-30.499168
8598,-34.898823
6997,-42.469994
9671,-120.472305
7575,-22.879969
365,73.87387
11773,135.785
14379,-26.635004
3619,-224.76944
12115,13.892118
6982,106.87488
2202,-65.450096
10392,291.66623
7612,0.5317439
5910,123.034195
5927,145.35078
7313,79.794525
13977,-187.75479
4210,10.136928
11247,146.47534
11569,-7.986108
14174,119.60245
11689,27.642574
11672,-85.622284
4476,-75.894196
13041,-152.0401
8106,186.70695
2110,10.820616
20,-46.937874
14508,168.70999
8334,126.24235
9008,-50.512505
545,-34.6665
14317,50.304447
9369,-265.2021
7997,-45.995926
7495,54.944424
8614,39.981956
12227,137.11082
8592,-42.521805
14645,18.059586
3636,-36.41623
8458,-37.032173
10062,-173.52837
11935,42.43716
7390,-113.76443
1211,264.2915
1316,154.00735
9903,-54.44265
12183,-246.68588
2646,127.43324
14637,119.22156
11227,-37.98399
3333,203.05379
4686,81.21535
7107,157.82268
14494,-113.20934
10949,107.321884
2499,30.902008
3424,132.87144
5549,84.56447
14540,42.800797
9115,-76.362755
12152,-83.3131
2870,159.87296
4951,149.83514
676,-88.30419
3926,-86.80313
3043,-92.405815
9721,-15.497116
12129,152.40256
8340,-184.04567
10845,-106.56031
6890,-100.69432
12452,-223.89368
6937,38.421764
14546,-159.53764
12242,-153.69562
8378,29.064745
1080,-55.81801
14914,-37.362694
6681,-145.97302
4065,59.202866
13574,-63.62403
10357,-104.58091
4394,168.01358
7912,76.2281
9486,87.64697
4091,297.45386
6657,319.91727
5555,-94.86057
2942,-19.251589
4148,108.65681
5911,-219.5476
13513,41.93123
6658,147.52765
2680,-65.37029
8577,-148.58769
821,41.65704
2855,-23.953417
10344,264.50568
8199,19.896261
12222,214.9261
14896,169.30989
3969,-19.524288
5225,57.809654
2753,49.101234
14981,166.42438
984,116.24182
7331,186.74385
1269,5.969909
343,66.9768
1311,-201.69786
1719,-75.66547
13043,-36.119102
3931,69.56686
13038,2.2943254
14764,-25.347387
13380,-226.50461
10171,-31.910574
1621,-37.98869
13466,61.051533
4875,135.62865
6498,94.54714
8703,190.59758
13608,-207.28876
6879,-290.42706
4774,55.420685
12552,-235.79991
14922,-136.76007
8362,82.14907
10206,-0.13423038
5540,-18.617428
13245,9.726895
3626,53.572647
4230,32.977097
12554,-246.98055
2895,-86.07609
9984,-35.81972
12248,253.95326
3827,-125.64349
4,126.680855
3094,169.87135
8844,21.931076
5220,204.0682
4858,201.30656
13632,32.10556
14283,9.407624
6421,-74.72849
8849,39.443127
8970,-38.122868
2356,98.13206
12842,185.23605
3784,-64.78484
13820,-252.33394
7689,55.573135
8280,84.669365
9402,-33.63669
8936,130.90504
11725,103.913124
6224,62.589016
7417,163.3695
11267,-113.32875
4970,34.109768
2829,-41.752396
10462,44.614853
12900,116.35979
6100,-437.9185
9897,-29.965117
9750,217.34767
11242,177.7924
10052,6.4029465
8656,142.06755
5072,-189.10385
505,-136.66498
2970,27.129564
8396,-78.79147
7506,243.62666
557,153.71828
14157,227.26459
6697,-354.91794
9236,43.92848
2303,-101.65145
1413,365.80222
1196,-83.84467
10342,-365.05103
8352,-23.98185
14684,-124.41027
3792,-199.57965
13953,203.2657
6649,-3.1852121
7386,146.00789
12913,-137.01064
681,-118.30302
13188,-41.591038
11191,160.74464
2448,220.03804
3893,-192.70473
9120,242.15225
2379,2.3337338
6485,-9.5778885
432,278.9564
6131,164.44954
3850,19.525612
1113,-16.10962
10408,97.935616
5747,126.54864
7909,30.422672
11445,-107.085106
5455,21.43267
11578,-155.86647
8366,79.73733
8701,326.11487
11771,68.5542
779,-112.111755
10923,-43.818455
7047,-86.45598
14034,100.712814
186,228.19672
2875,24.300877
8730,-80.60693
8014,-141.90285
14107,41.400257
9704,-47.026268
4066,58.17753
4922,-235.30238
10396,-383.7688
10301,-90.47687
11033,-126.95766
6020,93.00192
10242,77.40413
2292,1.8946285
96,-190.35939
13507,-187.05055
2392,112.95991
3452,7.645022
9032,-241.23286
9503,-100.08069
11737,119.12892
12744,-36.133553
7926,-320.64185
9859,-274.51025
11441,34.01484
14871,-169.28648
14152,-101.019844
5218,39.702435
11998,-129.40712
1760,-42.85748
2905,-91.97101
1276,-0.22655854
8902,42.727016
12612,197.2356
13074,-207.87639
2264,142.51274
6351,-82.15894
13227,-7.5644965
5146,-112.594826
13439,-61.41099
13916,-181.92157
3971,-81.54527
1660,142.91048
12366,-8.167214
998,-73.28597
9435,39.650757
13225,217.34529
8651,-243.34116
4244,27.16345
10659,135.15512
10928,127.46794
13885,-30.876442
9853,-283.8268
11468,-1.5397695
14094,175.59692
11649,-34.67296
9605,-14.14195
12647,-165.47649
4186,-81.78362
14482,-47.234528
14186,141.57364
13775,-105.31465
14347,28.451244
4321,-283.30762
673,-60.860794
10499,-165.04953
9423,-91.53015
5649,119.32155
3231,-97.85337
11575,33.965866
3978,42.779324
8784,32.807724
3138,73.04399
8931,-70.248695
13216,151.13075
7297,-0.140726
7321,-49.4716
559,-99.388794
4182,24.914707
996,-107.33885
6306,-250.19252
11409,172.55193
13570,6.005395
13168,19.674599
12949,-59.166107
3192,-24.074675
5375,123.026665
6199,122.215706
6746,-68.65998
2550,-260.385
13553,110.169846
10934,53.59766
7135,-85.413925
3492,-266.87213
6211,-132.47015
1148,-80.58464
2937,-189.2312
5066,-23.30249
11863,33.56684
4272,-98.95293
5725,177.28868
13888,-181.98842
14054,93.86381
14226,-112.27992
9382,52.270325
7726,65.77423
5176,-9.3088045
517,138.31223
6235,-46.366444
13177,-82.456665
5986,-75.432594
8866,-180.38231
14201,104.26488
3418,90.49544
10860,69.51475
6525,-92.75292
9846,152.10255
13011,9.724257
8322,30.48233
4172,-143.07362
9345,74.76168
8165,-248.01433
13013,100.621635
5955,-55.01491
14855,-68.73762
4867,9.487685
14425,-143.4305
3720,-112.051346
12511,63.269955
2124,-106.49373
3731,-56.755695
2234,-102.13166
7478,-85.02866
10453,128.98596
6357,-121.81245
7279,-210.5141
10099,62.86878
8680,41.599068
12907,79.52249
12244,79.80708
2706,227.93845
1505,-180.27292
6490,-64.388115
8308,-95.970245
9587,77.62957
3777,26.45854
3267,98.20795
8741,83.598
82,-114.77239
12856,-439.48083
8070,19.933826
687,328.16498
2765,88.3309
14813,-71.43056
7142,-159.26773
3707,235.83089
14196,-138.81781
14874,60.554707
11632,-43.582714
5991,107.62124
6356,-37.870605
4624,-167.10167
11197,-251.87169
8821,219.68105
10978,15.244034
11195,-245.80994
2485,-255.34834
348,72.7426
11016,152.62915
6889,2.0225616
10326,116.2244
14252,-9.032213
11384,63.507477
2639,-186.21315
8536,136.03453
8956,94.64409
9038,38.445236
14752,208.5879
6579,-158.24173
696,35.100765
2158,-20.269873
7441,70.78914
121,48.201645
5607,25.27757
8949,106.112595
3290,5.635008
395,-19.719925
6898,-25.023743
2398,-85.5252
123,-36.40732
11275,177.23416
3511,-239.46104
10120,39.066277
1152,-149.13924
8104,9.062397
184,194.36613
867,-68.37354
3314,82.02075
3785,31.165596
7134,4.6591783
14093,89.5169
10464,-201.31589
14012,-7.6835885
10746,-241.66092
4121,-41.368446
3380,-67.68256
7582,-277.1636
13481,-48.48439
9085,-268.2967
8407,-264.6225
13650,69.225
1911,-200.96507
2074,-127.63245
3394,126.722374
5832,179.93552
3807,115.84266
3269,-70.80946
10871,-290.9377
889,-181.21074
1376,-155.72017
7307,-62.673073
3307,26.554861
13050,-82.41898
13133,120.82946
6651,-47.41625
8622,48.771294
10936,246.62468
1033,49.59749
10060,143.01329
14652,123.29189
2965,-241.61407
8876,-91.28961
334,-172.10579
13731,-111.70702
12050,-123.54943
2551,-239.27643
13995,-136.41058
6251,-108.0468
1834,28.837124
13547,-237.88277
13944,-319.7503
14898,39.893894
13508,129.64018
13673,-91.32603
10149,-25.11633
9882,94.81248
8241,92.930595
1777,-182.87105
14472,-41.6235
1,57.01851
8175,115.695724
7218,6.658039
11749,-131.15436
4076,43.675354
4980,-37.18611
4821,-127.42897
14759,156.51295
9830,-47.87373
11888,-41.204803
298,112.94891
12877,-98.810165
5253,345.52396
11448,15.925151
10044,-28.657736
10014,-166.71658
5662,184.5475
14150,-60.18945
14175,-107.25922
11271,-52.90877
6724,102.23647
11280,129.29291
9185,-131.49875
375,61.51187
9168,8.52499
6229,54.84386
14883,-118.32326
14257,-65.16272
10587,233.91568
7897,132.92168
10781,-242.66426
11755,-6.669741
279,76.02127
10331,259.76917
13557,-157.50981
5453,130.55896
3097,100.78562
12972,38.015945
10849,-200.67606
13707,-220.3598
10584,90.55725
10237,216.27812
784,70.762085
32,187.62924
1161,-86.42823
11570,265.55884
14538,-27.48782
6842,270.93488
3901,-48.041424
9970,-188.47745
6175,-124.48983
5489,108.736824
2288,136.2487
3497,-153.26537
1212,-79.83318
7553,-26.369303
11979,-56.426453
2319,-185.10786
8561,-201.5729
6846,-111.58897
3520,183.45222
14941,-181.29544
13420,83.47554
10709,-80.348076
12444,-205.84433
9590,107.932
8032,-109.23133
11093,155.01088
8248,-85.39487
13493,-156.76146
11950,83.083496
1360,78.572784
6977,46.015327
3185,-96.291435
789,-66.151985
13948,251.8528
13555,-113.27807
13991,-45.735973
13165,-194.72119
5383,-94.440704
2269,-218.44385
3356,-159.34607
487,-6.3877287
2438,77.6232
6487,-79.18447
12026,121.125885
8317,-20.794378
9836,170.5434
4362,31.064672
14032,-43.06735
5491,97.84699
7626,237.49586
13784,-58.22698
3717,-11.659824
880,-0.68704367
4755,-172.80144
14343,26.8819
8422,41.681664
10479,48.30976
4637,-58.23487
10517,-37.206165
6942,-25.556305
6161,121.26967
2856,-83.24727
7126,-242.75154
10104,36.20307
8530,26.925173
3390,-34.87054
10623,-6.781583
14307,4.6849837
13941,-119.95132
9581,-40.27696
9794,58.92521
13693,203.74365
12403,-44.912746
4309,188.95929
10194,-120.65267
9943,-222.56488
9447,39.616806
13766,-199.43637
11593,-0.46393856
2083,-52.08832
12151,13.00605
9548,-148.58571
5193,-0.6299091
804,292.72742
9039,222.383
12947,-222.44266
5851,-43.01364
7850,58.902977
11240,63.594868
12881,-256.4736
8406,-211.61678
1713,-41.155216
10022,-4.482396
14571,-294.80075
7607,67.76598
8087,65.40472
2571,-98.523094
1439,-276.5902
6547,-100.754616
4790,4.52621
7309,-76.91704
10030,-70.62164
114,123.41782
12784,200.78117
7470,-133.09445
14994,-146.75565
12117,-63.794724
6675,62.618988
14437,-167.5228
14131,-133.09384
12685,-37.494762
13145,335.63632
14885,124.1161
5529,-59.64717
10011,139.86449
665,-88.05438
7767,378.59952
2729,102.60604
13482,63.052094
11877,-15.827648
5824,-188.54608
13182,-23.962086
10136,-248.55215
4513,-79.31819
567,29.03552
2542,-145.2115
1898,-135.13127
8808,142.37935
10126,-60.693882
154,31.949713
3944,-138.9136
12714,-125.518486
4688,-27.51278
2353,-58.033806
7120,-23.372578
6322,199.69606
11942,120.231285
2491,20.035482
1224,19.077997
2429,-128.79472
472,-73.817535
3457,108.88184
3574,-173.03331
7531,-11.858461
11279,-111.26016
5947,-23.942186
2449,99.129585
4266,224.37271
6507,-91.324684
6240,1.7169634
6277,-165.2605
12100,126.93043
14517,-3.2002907
13463,44.691925
14968,-347.162
709,-87.66969
2337,19.36823
10770,118.50204
13349,-180.5324
8549,119.60034
2357,117.80555
14292,70.756584
12759,245.55678
10211,-35.068264
5692,-7.9962893
4041,-114.79772
13844,-152.02641
9049,-64.05177
2619,146.47775
14334,-193.14008
2153,87.39184
13159,-105.51884
287,115.76077
12251,91.07545
13167,331.75717
13063,136.37291
14573,173.51979
2489,271.2622
6236,-2.9862528
3123,-56.331673
2078,-70.86332
9567,-76.85237
13919,-37.501656
9909,59.881065
6108,-103.39078
9737,-149.39949
5418,109.02946
10687,31.802336
11514,45.88308
392,247.52719
736,78.38231
10736,-108.309166
11808,170.48083
13115,4.769928
8115,-305.72104
5476,27.655535
2062,82.99672
6031,78.2905
5096,-256.81415
7619,-116.75063
4197,119.54691
6145,109.500946
10360,25.358503
451,83.96262
8649,-37.483974
3806,61.610954
7303,6.298781
5861,-109.885254
9630,-34.50074
117,-74.75239
10752,189.38728
10200,-179.84288
6509,-212.90495
10248,-111.270065
2858,218.39844
5188,113.5617
1540,-85.45152
11996,119.1527
13866,-9.265812
10754,-102.183334
9908,-23.679668
7949,-73.37059
4700,24.029127
8939,-34.51313
2537,-87.559906
12254,345.40463
8384,-101.16583
10678,47.982285
14624,69.02453
13512,-106.595985
10140,-52.263203
14682,-38.34468
8448,64.81823
13770,241.03023
319,240.75276
12290,-327.3706
13920,27.00566
13765,9.960462
3215,-44.881584
5454,146.79027
6141,139.30478
9081,-2.7897086
9268,-11.1218405
4985,0.76772475
5848,120.35734
5467,-274.79315
2036,-128.19963
2404,-53.916924
13683,-288.41943
990,-93.7776
9518,-211.3512
2291,137.99136
8091,38.32502
10723,-130.64761
7713,106.329895
1796,43.031414
11599,-39.640244
10477,-9.99901
10549,-252.22475
12596,-432.27332
2181,26.049374
14621,101.11188
3537,107.86281
5247,12.595844
14744,-154.39833
10385,19.827003
13773,73.1911
6906,-33.72801
6033,37.406784
10103,201.24551
5668,-197.62065
9119,155.51399
1237,-117.54285
5107,144.4686
835,-74.33744
2360,-206.43214
12364,152.59393
12121,114.75751
14443,190.44376
9105,70.02688
4517,-23.580717
11248,47.219193
8473,-39.18759
2104,-72.787476
8076,-0.133592
3726,-20.907515
8505,8.38586
10525,213.05797
2671,-130.26237
5161,21.439135
1546,67.29119
9929,-72.96591
13109,41.363354
13957,-159.89218
13640,-98.505356
12234,-232.71808
2348,104.03951
906,-123.51964
890,-153.71498
1919,130.32268
12252,96.30372
12430,15.16367
9445,-2.2637868
65,71.62015
1182,135.18874
7968,-326.60617
3451,-43.70632
11866,55.884617
12421,-39.404526
13026,109.786865
10722,266.14755
7961,-208.69948
6947,142.45865
2651,197.20107
13070,14.852834
1583,100.73939
12428,-49.013817
14731,82.14251
2198,150.24632
2707,-49.85778
1658,251.08708
14135,-130.95718
13365,147.92955
1979,-150.74612
9890,-71.66584
12897,-1.1477119
9979,-133.65913
13046,106.22059
14937,113.223045
6527,-36.335884
14555,79.616684
9371,-164.22174
6001,-35.69502
4672,-93.37073
10224,130.643
1172,91.58651
6622,115.5662
14138,14.72656
2400,-194.83904
14568,-116.65701
2676,22.157236
9601,43.996662
12085,-100.8785
7763,-22.737026
11886,10.184673
7409,-115.82742
1344,116.52942
8227,102.32529
12122,-47.325157
1852,288.34628
4084,28.546667
2159,-21.71508
631,308.04294
7999,-122.8144
8013,101.09116
307,177.5396
983,-287.17972
14535,-68.40593
5367,118.80132
12442,10.069373
11551,-110.25584
4984,340.2808
14891,358.63846
5098,-26.713451
8819,86.21932
2142,241.97925
6745,100.3874
3701,-135.6559
12663,-58.621178
13982,24.332022
3553,85.69744
11548,-144.85477
5504,42.559055
247,-18.705132
470,-205.78726
12089,-198.50858
13467,-119.17924
280,-244.06113
12543,-125.98058
8244,-48.741985
8432,265.56717
4660,93.64551
14681,-178.97556
10009,140.57188
5273,-67.621124
8247,-36.610012
10840,-107.609
7450,149.32741
11746,-357.09323
7277,146.22937
12070,106.63916
4473,-77.52795
6205,17.83326
202,-267.5396
3557,-157.37344
2143,-80.21603
12697,-103.545975
9441,-194.63129
10412,-29.232906
6082,15.770481
2754,19.968643
7195,-45.872227
4977,-30.86689
10880,62.475327
7517,-176.0308
8986,108.679474
9342,131.60294
14446,5.741241
1383,184.08017
3797,-312.86752
3234,-100.38604
6297,76.41422
8639,175.73926
11104,-54.45562
651,29.082138
25,16.466183
12197,-297.84256
733,172.92827
12961,-246.30363
3368,140.88116
7735,30.56376
3285,24.208178
636,-88.952255
12025,-185.76852
12220,294.46246
14272,190.097
11589,-111.52214
5840,116.92099
295,-28.722649
139,27.518257
11239,-86.227516
1455,-106.84626
13373,105.1426
5372,141.57126
1302,-252.8465
9545,-235.74168
2427,328.27667
1443,38.370766
1800,156.66168
8401,107.59552
6319,-131.41785
180,-187.2096
5579,19.98432
9076,256.3444
14464,42.397057
8212,-8.538894
9191,-99.19095
7188,-74.011604
1630,-37.04541
6674,55.968235
12567,-162.99948
6226,81.70065
3499,-240.786
9255,138.61014
6720,-132.0974
11147,-37.37522
9686,-167.6688
6025,-116.83715
12265,-174.64452
5139,288.40082
4178,159.74072
1553,206.65128
13414,31.176003
9312,9.117072
11196,114.73224
12303,75.33055
1728,-216.92923
5330,33.40485
2412,9.677596
13817,23.744781
1884,8.664963
9857,107.65985
4158,33.999268
1174,75.35483
10994,128.78381
1882,-37.214108
11812,-230.64015
2067,-80.55512
1518,101.13133
13910,40.40385
7736,170.43283
26,-43.07333
3570,-226.61766
5298,-217.49101
12753,-172.49344
6099,153.70604
13366,-53.70856
6215,-189.06894
5338,95.65454
6940,202.41205
923,-359.87402
3548,-13.515034
8129,-156.66638
12447,-290.4768
12086,-86.57107
345,-155.94269
1704,219.8297
12779,-110.43072
6550,-57.94793
2304,55.201027
1064,-46.57257
5839,-169.74667
5860,-8.835147
9393,-0.13963753
7477,-106.90776
5948,-219.707
10769,19.138636
7867,135.0373
2135,-320.47256
13843,-42.303864
14424,119.771515
8663,-41.728672
10226,52.40181
4986,-16.520529
14799,142.1064
5135,-38.654747
13813,-54.56146
9483,-120.278046
11828,173.32129
9512,-75.579346
14442,-36.15446
7340,-130.7187
11173,107.245926
13925,138.80508
5293,45.887295
9067,181.6639
14358,-157.32785
4290,125.79013
9670,131.23503
12558,-148.73712
349,-158.59453
8908,49.506687
4707,350.53598
7402,200.95386
1444,7.820865
11114,98.36179
14584,-194.45644
11482,-169.527
9473,-5.5843134
4296,116.54011
7235,-25.264727
3293,13.937035
8159,-339.33322
9874,-5.287641
4953,161.44707
12212,124.975624
997,-86.04643
12703,-38.55055
12463,-240.54547
14761,-39.98857
9933,-47.086174
9209,-226.19626
4885,-168.49867
4288,87.20255
1707,68.436844
2613,152.7287
7504,-216.56038
12773,-75.80162
11811,-50.768658
13468,-0.36401844
3280,-269.24246
9074,190.68347
1395,-13.19419
982,-43.04343
4737,-63.61465
8773,19.905478
10879,65.51986
3803,-81.83275
1482,-311.00647
9777,-0.6206245
304,-261.62555
3697,-64.37001
10791,110.5723
13786,256.55643
2578,-211.39565
2913,-26.919453
5953,-95.95878
8250,158.80037
5291,119.18782
2296,10.163713
4391,-124.178474
3058,-255.47119
6778,148.42015
9108,-238.58485
5985,309.24146
11631,-107.041855
11944,203.56644
14123,-101.6747
12028,-259.03748
8004,207.71107
8886,-13.442368
9004,17.004845
7917,-34.18674
4909,33.734344
11181,-225.6849
6520,54.606144
5905,141.16565
3407,264.49878
6222,177.97575
12506,175.68257
3171,-187.79263
13759,-105.281815
9507,-76.314285
10476,26.22352
3286,73.381065
10031,54.006493
12875,69.419075
8391,42.49323
10390,-118.97343
10982,32.669125
13427,-153.43773
1563,-33.530327
10173,-48.347107
2236,-30.524828
415,30.521322
11029,-4.856015
735,37.802223
6454,-118.886795
